accuracy,precision,recall,f1,args
0.09250398724082935,0.08553943449152199,0.08922397727189689,0.038507972692434736,Namespace(dataset='abalone')
0.09250398724082935,0.08553943449152199,0.08922397727189689,0.038507972692434736,Namespace(dataset='abalone')
